tract_id,median_income,pct_higher_edu,median_house_value,pct_in_labor_force,pct_owner_occupied,pct_renter_occupied,pct_vacant,pct_white,pct_black,pop_density,total_pop,distance_to_downtown,area_sqkm,compactness
Census Tract 1414,-0.5265436729802444,-0.15072103474188175,-0.1265132932428719,0.1138468360234613,-0.8084035667681687,0.8084035667681687,-0.1912138626674915,-2.0298511466213824,3.1108233430290504,0.9541813365624559,0.4579375472750611,-1.351152742098474,-0.22705526404120308,0.23564231822055318
Census Tract 1415,-1.2133078692990606,-1.2416540778084155,-1.0090226351391096,-0.648660253529726,-1.3635317895674541,1.363531789567454,1.7574861516823383,-2.6410370136431975,4.062570999541858,1.574744756608071,1.7350004936769665,-1.3651997193882486,-0.22573830604815737,1.3528304888682028
Census Tract 1416,-1.286327913132755,-0.8282881944466088,-1.1905674140434783,-2.5686612952869847,-1.4922119591287124,1.4922119591287122,1.762121434446162,-2.654251258170334,4.152401048222376,1.7455053917814185,0.3555346726282451,-1.4712712431631225,-0.23799751200145539,0.9139245050925117
Census Tract 1418,-0.4191135782178568,2.3001695696921844,1.1796005327635597,-0.016280114078586365,-1.342039612208075,1.3420396122080749,0.4966754216242601,-1.0547354673654656,0.46441449324544,0.46075384276849235,-0.5839291192928668,-1.3789437635852102,-0.2293166792513149,1.5747518467682222
Census Tract 1419,-0.055634389285855186,3.152399343705796,1.9168740515363023,1.0519736783590279,-1.1910850172622909,1.1910850172622913,-0.6425895499526348,0.35687447341901724,-0.41388809468910864,1.5563012726423269,0.878119665180706,-1.3836926504687126,-0.23214112936955963,0.7124874256520991
Census Tract 1420,-0.7629930379270908,2.9415674308054633,2.28702368408021,0.5485538968510385,-1.6173377054160125,1.6173377054160123,0.6447501328678805,-0.2911198458679347,-0.12809352470818264,2.0273937338697277,-0.650656153740147,-1.4832842975712295,-0.24681604308476995,1.375390379513564
Census Tract 1421,-1.0867569860655897,-0.07144864012666059,-0.0518782174710758,0.4718812141169669,-1.659270280330518,1.6592702803305177,2.4760209907180317,-1.3297716298188949,1.1316589589213677,0.29354380808605707,-2.0413532578146483,-1.4525501158816254,-0.24804238107604681,-0.41043371007019724
Census Tract 1422,-0.3128992561328212,2.5440954875480686,0.06310014250169116,1.2634134293697168,-0.689744915340148,0.689744915340148,0.35672314919368336,0.8134695605832705,-0.5046477852568486,-0.03238708716827566,-1.9277191001420524,-1.4653809010979562,-0.24066164903579726,0.33954721747886263
Census Tract 1423,-1.1881082174412168,-1.0934041951434565,-0.8849670362211242,0.021501167707758267,-1.1872389792621802,1.1872389792621805,0.23642305579917772,-0.933056705070069,0.31260693596828865,1.5941203859900488,0.7076684286718123,-1.351674621370594,-0.23388810203917618,1.2592118328482416
Census Tract 1424,-1.167661131503931,-1.1578296352566206,-1.163335697207823,0.2307427940803996,-1.23602291195288,1.2360229119528803,2.5088724913903957,-1.7168818550842786,0.8677917256660295,1.3591916535271205,0.29211095671795906,-1.3682699212888167,-0.23456413518247704,-1.9694917558891596
Census Tract 1425,-1.279106960261209,-1.1464868693293957,-0.4139591931747893,-0.11883029502514116,-1.6654871431944305,1.6654871431944305,0.2794798027372956,-0.7835411428593498,1.0576832706037962,0.5659237592493112,0.7030437827200207,-1.29408480945129,-0.2148953041255038,-0.7566034684584704
Census Tract 1426.01,-0.8063924383489333,-0.8228543406825054,-0.8375636772849834,0.2681583804660798,-0.7591684861557659,0.7591684861557659,0.30187491966178437,-1.6773658146780892,1.2852330937220098,-0.08077723601964791,1.0816040870595405,-1.1469497468699021,-0.17032789920139565,-0.10602280431597741
Census Tract 1426.04,-0.8315184070142105,-0.41603594554083595,-0.8123491246593766,1.0581542676573985,-0.13203244227844457,0.13203244227844457,-0.07484726640518798,-0.6000478636538449,0.955372289436004,-0.005189928337979856,-1.2023103494181557,-1.2265111702622815,-0.22599123304189125,0.9876888994834702
Census Tract 1427,-0.4755180621277386,-0.7840308474931335,-0.5420491205128718,0.6123912881320899,-0.6700939789051075,0.6700939789051075,1.2334383344663722,-0.8694137240462809,1.2540133307838786,-0.040847197441597115,1.0360182912490223,-1.281191181352568,-0.1754672538711474,0.528962135110897
